SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,-1.201206041878475,0.8862949477337415,-0.901672379099539,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
0,0.3477143300849545,-0.6536064834710211,-0.19626164868902155,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.7935954176775724,-1.510031145534145,-0.9064590868921243,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0,0.10314795556441304,-1.310475884470893,-0.6518371143123499,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-0.8343564800976626,0.5320843593464687,-0.6266021202353108,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,-1.1604449794583847,0.9993762623362513,-0.8497906430250671,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
0,0.429236454925135,-0.5255585242887678,-0.0928952306426886,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1,-0.8343564800976626,-1.1824279252886396,-0.8518420892218893,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,1.4482630154273912,1.3452720481792215,2.211540605226361,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,-0.3044626686364894,0.8014839617818594,0.001956582758769375,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,-1.0381617921981139,-1.4834237773923784,-0.9518776645185433,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,1.3667408905872107,1.5298606646627297,2.296289597572501,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
0,0.8368470791260375,1.518219941100707,1.5655997559624324,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0
1,1.24445770332694,1.4816348099057775,2.0932184826483566,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,1.5297851402675717,1.641279018756379,2.3987074974848195,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
1,-0.22294054379630893,-0.942961612012737,-0.5535662239161881,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,-1.2827281667186554,0.19616633655666102,-0.9776420640657301,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.1196839170382944,-1.4934015404455407,-0.9605025619696992,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0.18467008040459354,-1.505042264007564,-0.6877705105986232,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-1.201206041878475,-0.8215654948659252,-0.9511717905583464,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,-0.8343564800976626,0.3907327160933317,-0.6148890242082936,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.22543114282468377,-1.505042264007564,-0.6721971663517792,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,-0.9566396673579334,0.6800878446350476,-0.6641237329320271,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
0,-0.7935954176775724,0.03319620668833821,-0.6108081903759053,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,-0.14141841895612844,0.9844096177565073,0.16185909330462273,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,0.592280704605496,-1.4900756194278202,-0.560316143660571,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,1.1629355784867594,1.1490427081336905,1.6133124239594911,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
0,-0.6713122304173017,-1.4917385799366805,-0.8872240214767587,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,0.3477143300849545,0.4522622549211681,0.37044484854280557,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
0,0.429236454925135,-1.322116608032916,-0.5367355416777434,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
0,0.14390901798450328,1.0808613272704122,0.516671051109844,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,-1.0789228546182041,-0.327666223734376,-0.8586802432112968,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1.0406523912264887,0.20780706011868388,0.8878284028058746,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0
0,-0.5490290431570309,-0.1098183970736591,-0.5265665449386568,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
0,-0.8751175425177529,-0.6303250363469752,-0.7786076658514612,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.26619220524477405,-0.816576613339344,-0.2895693628025488,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1,-0.9974007297780236,0.7399544229540231,-0.6940351419953706,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,-0.2637016062163992,-0.5105918797090239,-0.4504865671661851,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0.8368470791260375,0.29760692759714746,0.7575284814657788,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,1.5297851402675717,-1.5183459480784474,-0.39059757335572964,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,-1.2827281667186554,-0.6502805624533005,-0.9888698717451119,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,1.081413453646579,-1.325442529050637,-0.3424657926948038,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-1.2419671042985652,1.0010392228451117,-0.9302823330487695,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,-1.0381617921981139,-0.9828726642253874,-0.8920327878306001,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,-0.8343564800976626,-0.675224970086207,-0.7968280374490437,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.081413453646579,0.3957215976199132,0.9949006591432413,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
0,1.1629355784867594,0.5370732408730502,1.1864792636529302,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,1.6113072651077522,1.3535868507235236,2.3185687444412157,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0
0,-0.7935954176775724,-1.531649632149331,-0.8980106579310176,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.2852187657470302,-1.3287684500683579,-0.3049662385593437,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-1.2827281667186554,-1.3769943048253104,-0.9985094630140509,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.9158786049378431,0.0015999570199903275,-0.7064099948600725,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
0,1.3259798281671205,-0.1164702391091007,0.7002865150060618,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,1.2036966409068497,1.632964216212077,2.0314324525698715,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0.918369203966218,0.84139501399451,1.1603619271256451,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
0,-0.3044626686364894,-0.35759951289386377,-0.4031268361492246,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.2827281667186554,-1.169124241217756,-0.9957521428570317,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.2827281667186554,-0.5006141166558613,-0.986884601232058,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,1.081413453646579,1.2055833654349448,1.6557751543775858,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,1.2852187657470302,-1.3453980551569622,-0.325635110456359,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,0.14390901798450328,1.002702183353972,0.508884378986422,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,-1.201206041878475,-0.47234378800523386,-0.9421057218820674,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1.1629355784867594,0.16789600790603382,0.8558434889844527,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1
0,-0.2637016062163992,-0.8282173369013668,-0.5572058865234535,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0,-1.2827281667186554,-0.31436253966349254,-0.984414042371369,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,-1.2827281667186554,0.8563616585742535,-0.9688848152470373,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,1.4482630154273912,1.2770906673159437,2.1121667867673914,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0
1,-1.2419671042985652,0.7316396204097209,-0.9398778071951961,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,1.6113072651077522,0.9777577757210655,2.013057671043496,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
0,1.570546202687662,-0.5920769446431853,0.43095148206843337,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0
0,0.9998913288063985,-1.4734460143392158,-0.45613355884776036,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-1.1604449794583847,-1.5033793034987035,-0.9790538119861237,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
1,-1.2827281667186554,0.17787377095919635,-0.9778847082395478,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.6113072651077522,0.5370732408730502,1.5278796162144108,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
0,-0.46750691831685043,0.36745126896928604,-0.3251498221087237,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
0,1.570546202687662,-1.3354202921037994,-0.21009236659662955,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1,-0.14141841895612844,1.1374019845716672,0.2938575238614423,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1,1.4890240778474815,1.5099051385564046,2.2856132539245233,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,1.2852187657470302,0.670110081581885,1.4107045388217259,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,-0.6713122304173017,-1.5000533824809827,-0.8787535339543959,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
0,-1.1604449794583847,-1.3620276602455665,-0.9658407337936882,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0.7960860167059473,1.5431643487336133,1.601312566636144,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0
0,-1.2419671042985652,-0.3243403027166551,-0.9588481698754877,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,-1.2827281667186554,-1.4934015404455407,-1.0000535623019815,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-0.5897901055771212,-1.3204536475240558,-0.7985044881045114,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.2419671042985652,-0.35593655238500344,-0.9640098732094274,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.5490290431570309,-0.16802201488377433,-0.5099564483127738,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0.30695326766486425,0.6318619898780948,0.5494721316977436,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1.3667408905872107,1.3319683641083384,2.031454511131128,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0,-0.46750691831685043,0.34749574286296053,-0.31590728494239556,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.9974007297780236,0.05980357483010555,-0.7790267785153282,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
0,1.6113072651077522,1.4849607309234982,2.45650092797594,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,0.6330417670255862,0.2992698881060078,0.571155697412542,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,1.4890240778474815,-1.5150200270607266,-0.3700831113875073,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,1.6113072651077522,1.774315859465214,2.761901708567379,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
0,-0.7528343552574821,-0.4457364198634668,-0.687748452037367,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,-1.0789228546182041,-0.1796627384457972,-0.8510920981391802,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,-0.9974007297780236,-1.5083681850252848,-0.9385542935198269,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-0.6305511679972114,-1.5067052245164245,-0.8849519896673751,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,1.3259798281671205,0.9544763285970193,1.6687235298349479,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
0,0.9998913288063985,-0.18465161997237867,0.43569407273850624,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
0,-0.7935954176775724,1.243831457138735,-0.4093032333009474,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
1,-0.5490290431570309,1.03263547251346,-0.22449660709689742,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
0,0.9591302663863083,1.4949384939766606,1.6865468473299192,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0
0,-0.7528343552574821,0.4406215313591448,-0.5136843451650634,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0.7960860167059473,-0.8298802974102274,-0.11729199939199374,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1.0406523912264887,0.0015999570199903275,0.6655883981501329,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0
1,0.592280704605496,1.0043651438628323,0.9784229138848952,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
0,1.407501953007301,-0.38088096001790994,0.5701630621560151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,-1.2419671042985652,-1.3287684500683579,-0.9869287183545705,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,-1.0789228546182041,-0.6702360885596255,-0.8868710844966603,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1.570546202687662,1.6346271767209373,2.5981168912404424,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,0.5515196421854057,-1.4834237773923784,-0.6160581279548697,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-1.1196839170382944,-0.36591431543816594,-0.8942386439562154,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1.407501953007301,0.6318619898780948,1.4567628147245735,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.201206041878475,-1.4850867379012387,-0.9865316642519597,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,-1.201206041878475,-1.4934015404455407,-0.983266997186049,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0.7960860167059473,1.308686916984292,1.447740863170807,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0.38847539250504476,-0.4856474720761173,-0.036667958000754446,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.7145638918657667,-1.4800978563746574,-0.5946172064138889,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,-0.3859847934766699,0.8364061324679285,-0.11588025147160001,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1.407501953007301,-0.3542735918761429,0.5899275330415281,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
0,-0.3044626686364894,1.1523686291514113,0.03630176263459979,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,0.26619220524477405,1.1390649450805275,0.7019850242227854,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
0,1.4890240778474815,0.06811837737440772,1.0107828232476714,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
0,-1.2827281667186554,-1.2971722004000095,-0.9974506520737555,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,-0.019135231695857704,0.8713283031539976,0.2579682446976814,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,-0.9566396673579334,0.20448113910096322,-0.7121452207866723,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.6713122304173017,0.9428356050349964,-0.31458377126702636,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0
0,1.1221745160666692,-1.460142330268332,-0.44832482816308217,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,1.6113072651077522,1.4749829678703357,2.3932149157320377,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-1.1196839170382944,-1.513357066551866,-0.9532452953164247,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1,-0.2637016062163992,0.6967174497236519,-0.04107967025198505,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,-1.201206041878475,-1.4967274614632617,-0.9803773256614929,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-1.2419671042985652,-1.5033793034987035,-0.9950903860193472,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
0,-1.2419671042985652,-1.4751089748480761,-0.9919801288822295,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0.14390901798450328,0.8247654089059057,0.46823045059133195,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0
0,-1.0381617921981139,0.31589949319461214,-0.7734459625175215,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1.1221745160666692,-0.5122548402178841,0.2738724673633678,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0
0,-0.5490290431570309,0.8064728433084405,-0.29380460656373025,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,0.5107585797653155,0.3425068613363795,0.5265753451138567,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
1,-1.1604449794583847,0.19284041553894035,-0.8792167637407753,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.05989629411594795,1.308686916984292,0.4220618818822036,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,0.592280704605496,0.8380690929767889,0.8163586643359388,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,-1.2827281667186554,0.47886962306293496,-0.973892108652184,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,-1.2827281667186554,-0.6635842465241839,-0.9890463402351611,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-1.2827281667186554,-1.5116941060430058,-1.0002962064757992,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
1,1.081413453646579,0.7948321197464177,1.3508155450112702,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
0,-0.9158786049378431,0.17454784994147518,-0.7178363295907597,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0.10314795556441304,0.8696653426451372,0.39429015326070704,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,-1.1604449794583847,-1.1707872017266165,-0.9565761380661039,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.019135231695857704,0.8630135006096954,0.3251806808451796,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0
0,0.429236454925135,0.4323067288148426,0.4760612398372663,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-1.1604449794583847,-0.35094767085842216,-0.9226941879766527,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0.8776081415461278,-1.5266607506227494,-0.553963278018799,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,-0.8751175425177529,1.0076910648805535,-0.5687204554991653,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1,1.3667408905872107,1.2488203386653165,1.846339065069492,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
0,1.1629355784867594,1.1656723132222948,1.7446490976786266,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0,1.6113072651077522,0.7931691592375573,1.8593536162106221,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0.46999751734522527,-0.35094767085842216,0.01338291748945668,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
0,0.3477143300849545,-0.3043847766103298,-0.021712253469082655,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0.7145638918657667,1.30037211443999,1.2990441017430794,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
